Date,Time,StoreID,Location,Product,Quantity,UnitPrice,PaymentType,TransactionID,Cashier,StoreManager,TimeOfDay,DayOfWeek,Sales
2024-03-20,18:39,S7,Store C,Chair,2,354.14,Gift Card,TX300231,C2,Liam,Evening,Wednesday,708.28
2023-09-02,13:47,S8,Store C,Tablet,1,142.57,Gift Card,TX300232,C2,Noah,Afternoon,Saturday,142.57
2024-06-09,10:27,S4,Store B,Laptop,10,172.32,Online,TX300233,C5,Noah,Morning,Sunday,1723.2
2025-01-14,15:45,S2,Store D,Chair,9,195.04,Debit Card,TX300234,C1,Olivia,Afternoon,Tuesday,1755.36
2024-07-04,13:34,S3,Store A,Tablet,8,298.8,Credit Card,TX300235,C4,Olivia,Afternoon,Thursday,2390.4
2023-06-14,20:08,S4,Store D,Printer,1,51.87,Online,TX300236,C1,Olivia,Evening,Wednesday,51.87
2024-04-27,17:51,S6,Store A,Tablet,5,58.51,Gift Card,TX300237,C2,Noah,Evening,Saturday,292.55
2023-10-15,12:15,S10,Store D,Tablet,7,65.57,Credit Card,TX300238,C2,Liam,Afternoon,Sunday,458.99
2025-02-04,21:30,S4,Store B,Laptop,9,73.62,Online,TX300239,C4,Noah,Evening,Tuesday,662.58
2024-10-23,12:31,S2,Store A,Phone,10,282.75,Credit Card,TX300240,C2,Olivia,Afternoon,Wednesday,2827.5
2024-06-28,11:31,S8,Store C,Phone,8,112.39,Online,TX300241,C5,Liam,Morning,Friday,899.12
2023-09-12,9:44,S9,Store A,Monitor,2,215.6,Online,TX300242,C3,Mia,Morning,Tuesday,431.2
2023-09-28,11:31,S10,Store B,Laptop,10,242.6,Cash,TX300243,C2,Liam,Morning,Thursday,2426
2023-04-11,13:42,S9,Store A,Laptop,4,20.47,Online,TX300244,C4,Mia,Afternoon,Tuesday,81.88
2023-06-23,14:37,S7,Store D,Phone,4,257.19,Gift Card,TX300245,C1,Noah,Afternoon,Friday,1028.76
2023-11-10,14:03,S5,Store D,Monitor,10,130.81,Cash,TX300246,C3,Liam,Afternoon,Friday,1308.1
2025-02-25,18:55,S5,Store A,Laptop,4,295.25,Gift Card,TX300247,C3,Olivia,Evening,Tuesday,1181
2024-10-14,11:40,S1,Store B,Desk,9,311.23,Credit Card,TX300248,C1,Olivia,Morning,Monday,2801.07
2024-07-19,15:31,S4,Store C,Monitor,9,85.04,Gift Card,TX300249,C2,Olivia,Afternoon,Friday,765.36
2024-05-31,13:39,S3,Store D,Desk,5,354.97,Online,TX300250,C5,Noah,Afternoon,Friday,1774.85
2023-07-13,11:01,S9,Store D,Phone,2,300.88,Cash,TX300251,C3,Liam,Morning,Thursday,601.76
2024-08-24,13:19,S3,Store A,Laptop,10,248.55,Debit Card,TX300252,C4,Liam,Afternoon,Saturday,2485.5
2023-02-20,13:23,S4,Store B,Phone,5,237.09,Online,TX300253,C5,Olivia,Afternoon,Monday,1185.45
2023-08-05,19:53,S1,Store D,Laptop,5,45.97,Gift Card,TX300254,C5,Mia,Evening,Saturday,229.85
2024-01-26,17:41,S8,Store B,Laptop,8,158.02,Online,TX300255,C1,Mia,Evening,Friday,1264.16
2023-09-08,14:12,S7,Store A,Desk,4,217.07,Credit Card,TX300256,C3,Liam,Afternoon,Friday,868.28
2023-06-17,15:18,S7,Store C,Monitor,7,229.82,Debit Card,TX300257,C1,Liam,Afternoon,Saturday,1608.74
2023-04-21,15:56,S1,Store B,Monitor,10,310.02,Cash,TX300258,C1,Mia,Afternoon,Friday,3100.2
2023-05-20,20:18,S8,Store D,Phone,10,294.99,Cash,TX300259,C3,Mia,Evening,Saturday,2949.9
2024-02-20,11:22,S3,Store D,Desk,7,228.97,Credit Card,TX300260,C2,Mia,Morning,Tuesday,1602.79
2025-02-01,17:58,S6,Store B,Laptop,4,173.42,Gift Card,TX300261,C5,Noah,Evening,Saturday,693.68
2023-08-09,20:09,S10,Store B,Phone,4,392.47,Online,TX300262,C3,Noah,Evening,Wednesday,1569.88
2023-11-13,15:23,S3,Store A,Phone,5,68.88,Credit Card,TX300263,C5,Mia,Afternoon,Monday,344.4
2024-10-18,13:49,S8,Store D,Chair,6,335.39,Credit Card,TX300264,C3,Noah,Afternoon,Friday,2012.34
2024-02-19,13:26,S4,Store D,Laptop,4,29.05,Online,TX300265,C2,Olivia,Afternoon,Monday,116.2
2023-02-26,19:53,S9,Store B,Tablet,3,152.75,Online,TX300266,C4,Liam,Evening,Sunday,458.25
2024-03-13,18:05,S4,Store A,Monitor,8,231.47,Debit Card,TX300267,C2,Mia,Evening,Wednesday,1851.76
2025-06-12,13:27,S9,Store A,Laptop,9,328.28,Debit Card,TX300268,C1,Noah,Afternoon,Thursday,2954.52
2025-05-17,11:13,S9,Store A,Chair,9,254.76,Debit Card,TX300269,C2,Olivia,Morning,Saturday,2292.84
2023-05-06,16:02,S1,Store B,Printer,3,174.62,Debit Card,TX300270,C5,Mia,Afternoon,Saturday,523.86
2024-02-13,20:25,S1,Store C,Desk,2,332.06,Gift Card,TX300271,C5,Mia,Evening,Tuesday,664.12
2023-10-21,10:43,S8,Store B,Printer,5,170.02,Credit Card,TX300272,C5,Liam,Morning,Saturday,850.1
2024-11-17,21:52,S9,Store A,Monitor,3,17.98,Online,TX300273,C3,Liam,Evening,Sunday,53.94
2023-03-13,11:27,S4,Store B,Laptop,1,188.28,Credit Card,TX300274,C5,Mia,Morning,Monday,188.28
2024-11-21,14:11,S5,Store B,Desk,1,380.74,Credit Card,TX300275,C2,Noah,Afternoon,Thursday,380.74
2023-03-09,16:06,S1,Store C,Phone,8,396.79,Credit Card,TX300276,C5,Liam,Afternoon,Thursday,3174.32
2024-07-02,17:40,S2,Store D,Monitor,3,86.64,Online,TX300277,C4,Noah,Evening,Tuesday,259.92
2024-12-23,20:01,S2,Store D,Monitor,8,45.99,Cash,TX300278,C3,Mia,Evening,Monday,367.92
2023-12-04,9:58,S7,Store B,Monitor,1,201.06,Debit Card,TX300279,C5,Liam,Morning,Monday,201.06
2024-12-31,12:48,S9,Store B,Desk,7,206.22,Online,TX300280,C2,Mia,Afternoon,Tuesday,1443.54
2023-01-25,13:10,S10,Store B,Desk,3,18.59,Credit Card,TX300281,C2,Liam,Afternoon,Wednesday,55.77
2024-08-11,17:16,S6,Store A,Monitor,5,164.32,Debit Card,TX300282,C1,Liam,Evening,Sunday,821.6
2025-06-12,11:30,S6,Store D,Printer,9,249.93,Gift Card,TX300283,C4,Noah,Morning,Thursday,2249.37
2023-06-28,10:55,S9,Store A,Tablet,8,216.91,Cash,TX300284,C4,Noah,Morning,Wednesday,1735.28
2023-10-07,10:24,S4,Store B,Monitor,1,53.75,Credit Card,TX300285,C2,Liam,Morning,Saturday,53.75
2025-03-10,15:15,S1,Store B,Tablet,3,149.79,Online,TX300286,C4,Mia,Afternoon,Monday,449.37
2023-03-26,11:08,S5,Store B,Laptop,5,133.72,Credit Card,TX300287,C4,Liam,Morning,Sunday,668.6
2023-03-18,19:42,S3,Store B,Monitor,1,305.19,Cash,TX300288,C4,Noah,Evening,Saturday,305.19
2025-06-11,13:05,S8,Store C,Tablet,10,287.93,Cash,TX300289,C5,Liam,Afternoon,Wednesday,2879.3
2023-05-17,10:10,S7,Store A,Tablet,10,356.74,Debit Card,TX300290,C1,Mia,Morning,Wednesday,3567.4
2024-02-16,19:48,S10,Store C,Chair,10,105.45,Cash,TX300291,C5,Olivia,Evening,Friday,1054.5
2024-11-07,19:10,S1,Store A,Printer,10,369.1,Credit Card,TX300292,C2,Noah,Evening,Thursday,3691
2024-12-04,13:05,S9,Store C,Chair,8,62.29,Debit Card,TX300293,C3,Mia,Afternoon,Wednesday,498.32
2023-05-11,10:46,S4,Store D,Tablet,3,168.63,Cash,TX300294,C1,Liam,Morning,Thursday,505.89
2025-02-17,9:17,S5,Store D,Phone,4,153.75,Gift Card,TX300295,C5,Liam,Morning,Monday,615
2023-03-21,19:11,S9,Store C,Desk,7,24.39,Online,TX300296,C2,Noah,Evening,Tuesday,170.73
2025-01-10,12:38,S1,Store C,Monitor,3,258.74,Debit Card,TX300297,C5,Liam,Afternoon,Friday,776.22
2025-01-10,9:21,S1,Store C,Chair,10,19.72,Cash,TX300298,C4,Olivia,Morning,Friday,197.2
2025-04-13,15:29,S10,Store C,Printer,1,60.07,Credit Card,TX300299,C1,Liam,Afternoon,Sunday,60.07
2023-01-02,14:24,S7,Store C,Phone,3,112.59,Debit Card,TX300300,C4,Olivia,Afternoon,Monday,337.77
2024-09-16,10:27,S6,Store D,Printer,7,19.21,Online,TX300301,C3,Liam,Morning,Monday,134.47
2024-03-08,20:26,S6,Store D,Printer,6,140.38,Online,TX300302,C2,Noah,Evening,Friday,842.28
2023-03-05,11:57,S9,Store C,Tablet,8,182.9,Online,TX300303,C3,Noah,Morning,Sunday,1463.2
2024-06-27,15:08,S8,Store B,Tablet,4,311.31,Cash,TX300304,C3,Mia,Afternoon,Thursday,1245.24
2023-06-19,18:57,S1,Store A,Desk,4,323.46,Gift Card,TX300305,C5,Liam,Evening,Monday,1293.84
2023-10-13,14:47,S7,Store A,Phone,3,287.54,Debit Card,TX300306,C1,Mia,Afternoon,Friday,862.62
2023-11-06,10:36,S6,Store D,Printer,8,224.47,Cash,TX300307,C1,Noah,Morning,Monday,1795.76
2024-09-28,9:03,S2,Store B,Monitor,4,134.1,Credit Card,TX300308,C2,Olivia,Morning,Saturday,536.4
2024-10-15,9:24,S7,Store D,Phone,10,238.98,Credit Card,TX300309,C3,Mia,Morning,Tuesday,2389.8
2023-10-18,9:05,S1,Store C,Phone,1,157.01,Gift Card,TX300310,C1,Olivia,Morning,Wednesday,157.01
2024-04-25,12:41,S2,Store B,Monitor,3,385.02,Debit Card,TX300311,C5,Olivia,Afternoon,Thursday,1155.06
2024-05-08,15:33,S6,Store A,Laptop,9,361.39,Online,TX300312,C1,Mia,Afternoon,Wednesday,3252.51
2024-04-17,17:49,S9,Store B,Laptop,2,221.29,Cash,TX300313,C1,Liam,Evening,Wednesday,442.58
2024-06-06,14:03,S9,Store B,Printer,4,163.36,Cash,TX300314,C2,Mia,Afternoon,Thursday,653.44
2025-04-14,9:54,S4,Store C,Tablet,9,120.53,Online,TX300315,C2,Mia,Morning,Monday,1084.77
2023-12-01,12:45,S1,Store A,Monitor,3,138.48,Online,TX300316,C3,Noah,Afternoon,Friday,415.44
2024-07-04,10:59,S9,Store A,Printer,4,340.55,Online,TX300317,C3,Noah,Morning,Thursday,1362.2
2025-01-14,9:00,S9,Store D,Desk,4,158.42,Gift Card,TX300318,C4,Olivia,Morning,Tuesday,633.68
2025-04-02,18:24,S9,Store B,Tablet,8,51.55,Cash,TX300319,C5,Liam,Evening,Wednesday,412.4
2023-04-13,16:08,S7,Store C,Chair,2,58.36,Gift Card,TX300320,C2,Olivia,Afternoon,Thursday,116.72
2024-04-07,10:47,S10,Store A,Phone,10,330.6,Online,TX300321,C4,Noah,Morning,Sunday,3306
2024-10-24,18:52,S2,Store B,Monitor,8,151.45,Debit Card,TX300322,C3,Mia,Evening,Thursday,1211.6
2024-12-31,15:13,S3,Store B,Laptop,5,38.89,Cash,TX300323,C5,Noah,Afternoon,Tuesday,194.45
2024-09-25,9:12,S8,Store B,Monitor,5,316.62,Debit Card,TX300324,C2,Noah,Morning,Wednesday,1583.1
2024-01-09,20:49,S3,Store C,Monitor,10,369.63,Gift Card,TX300325,C2,Noah,Evening,Tuesday,3696.3
2023-05-04,9:13,S2,Store B,Desk,8,58.28,Credit Card,TX300326,C3,Mia,Morning,Thursday,466.24
2024-07-21,15:02,S3,Store B,Printer,3,136.39,Gift Card,TX300327,C2,Olivia,Afternoon,Sunday,409.17
2025-03-28,17:41,S1,Store C,Tablet,4,314.73,Debit Card,TX300328,C4,Olivia,Evening,Friday,1258.92
2025-03-07,21:07,S4,Store A,Monitor,4,277.5,Debit Card,TX300329,C5,Mia,Evening,Friday,1110
2024-03-31,10:42,S1,Store D,Monitor,3,261.76,Online,TX300330,C3,Noah,Morning,Sunday,785.28
2025-06-17,17:22,S2,Store B,Tablet,8,268.58,Online,TX300331,C5,Olivia,Evening,Tuesday,2148.64
2025-03-31,10:24,S9,Store D,Laptop,1,46.55,Cash,TX300332,C5,Olivia,Morning,Monday,46.55
2024-12-09,19:30,S1,Store B,Laptop,5,148.76,Gift Card,TX300333,C3,Liam,Evening,Monday,743.8
2023-09-19,19:50,S7,Store A,Chair,9,394.42,Online,TX300334,C3,Noah,Evening,Tuesday,3549.78
2025-04-29,10:49,S6,Store D,Phone,1,72,Gift Card,TX300335,C5,Mia,Morning,Tuesday,72
2024-03-01,9:28,S9,Store A,Chair,8,226.4,Debit Card,TX300336,C3,Liam,Morning,Friday,1811.2
2024-01-22,17:20,S9,Store A,Tablet,3,351.54,Credit Card,TX300337,C5,Noah,Evening,Monday,1054.62
2024-01-01,21:10,S1,Store C,Desk,7,157.11,Debit Card,TX300338,C1,Noah,Evening,Monday,1099.77
2023-11-28,19:20,S9,Store A,Chair,10,392.71,Cash,TX300339,C2,Liam,Evening,Tuesday,3927.1
2023-08-25,14:10,S2,Store C,Phone,8,310.26,Debit Card,TX300340,C3,Noah,Afternoon,Friday,2482.08
2025-06-19,17:23,S9,Store A,Phone,9,11.91,Credit Card,TX300341,C5,Mia,Evening,Thursday,107.19
2024-08-19,10:38,S2,Store D,Chair,1,367.5,Online,TX300342,C5,Liam,Morning,Monday,367.5
2024-08-03,18:07,S9,Store A,Monitor,1,375.32,Gift Card,TX300343,C3,Liam,Evening,Saturday,375.32
2024-04-22,20:29,S3,Store D,Tablet,2,82.73,Cash,TX300344,C1,Mia,Evening,Monday,165.46
2024-01-01,16:02,S9,Store B,Laptop,1,227.17,Credit Card,TX300345,C5,Mia,Afternoon,Monday,227.17
2024-10-17,9:22,S5,Store B,Printer,4,45.25,Cash,TX300346,C1,Mia,Morning,Thursday,181
2025-02-14,17:39,S2,Store C,Tablet,2,328.5,Online,TX300347,C3,Noah,Evening,Friday,657
2023-03-24,16:52,S2,Store B,Tablet,4,368.99,Cash,TX300348,C2,Mia,Afternoon,Friday,1475.96
2024-07-03,21:37,S7,Store B,Laptop,7,140.39,Credit Card,TX300349,C5,Mia,Evening,Wednesday,982.73
2025-06-27,11:05,S5,Store C,Monitor,5,93.66,Cash,TX300350,C2,Noah,Morning,Friday,468.3
2025-04-15,20:42,S3,Store C,Tablet,8,357.36,Online,TX300351,C4,Noah,Evening,Tuesday,2858.88
2024-01-02,12:58,S3,Store C,Desk,9,350.46,Cash,TX300352,C3,Noah,Afternoon,Tuesday,3154.14
2024-05-20,9:54,S10,Store B,Desk,10,214.18,Cash,TX300353,C4,Mia,Morning,Monday,2141.8
2024-09-28,21:44,S6,Store C,Chair,10,302.9,Debit Card,TX300354,C1,Mia,Evening,Saturday,3029
2024-09-02,17:17,S6,Store C,Chair,2,96.78,Online,TX300355,C5,Noah,Evening,Monday,193.56
2024-09-06,10:23,S3,Store D,Chair,9,10.26,Debit Card,TX300356,C5,Mia,Morning,Friday,92.34
2025-06-27,12:48,S1,Store D,Monitor,4,229.25,Gift Card,TX300357,C1,Mia,Afternoon,Friday,917
2025-05-23,20:47,S6,Store A,Monitor,7,255.33,Debit Card,TX300358,C5,Mia,Evening,Friday,1787.31
2023-07-22,10:14,S8,Store A,Phone,8,213.22,Credit Card,TX300359,C5,Noah,Morning,Saturday,1705.76
2024-09-03,19:04,S6,Store C,Chair,8,100.73,Debit Card,TX300360,C1,Noah,Evening,Tuesday,805.84
2023-11-16,21:58,S5,Store A,Chair,7,75.44,Debit Card,TX300361,C3,Liam,Evening,Thursday,528.08
2025-06-04,18:47,S9,Store A,Tablet,2,125.58,Cash,TX300362,C1,Olivia,Evening,Wednesday,251.16
2023-11-01,18:00,S2,Store D,Monitor,1,5.74,Cash,TX300363,C5,Noah,Evening,Wednesday,5.74
2025-03-10,11:16,S7,Store D,Laptop,8,202.46,Online,TX300364,C2,Olivia,Morning,Monday,1619.68
2024-04-07,17:37,S5,Store A,Laptop,6,127.19,Credit Card,TX300365,C5,Noah,Evening,Sunday,763.14
2024-06-27,13:13,S1,Store A,Chair,4,390.36,Online,TX300366,C3,Liam,Afternoon,Thursday,1561.44
2023-11-23,21:06,S4,Store C,Chair,9,176.82,Credit Card,TX300367,C3,Noah,Evening,Thursday,1591.38
2023-01-19,13:59,S3,Store A,Tablet,8,115.67,Credit Card,TX300368,C1,Mia,Afternoon,Thursday,925.36
2024-12-24,10:54,S7,Store D,Printer,7,120.13,Debit Card,TX300369,C5,Liam,Morning,Tuesday,840.91
2023-03-06,13:55,S6,Store B,Chair,9,378.43,Gift Card,TX300370,C3,Olivia,Afternoon,Monday,3405.87
2023-05-27,16:04,S8,Store D,Printer,9,88.48,Gift Card,TX300371,C4,Olivia,Afternoon,Saturday,796.32
2024-02-22,16:59,S1,Store B,Phone,9,389.25,Cash,TX300372,C3,Olivia,Afternoon,Thursday,3503.25
2024-07-22,20:59,S8,Store A,Laptop,2,161.43,Cash,TX300373,C4,Olivia,Evening,Monday,322.86
2023-08-23,21:01,S7,Store A,Tablet,3,301.23,Credit Card,TX300374,C2,Olivia,Evening,Wednesday,903.69
2025-01-15,18:04,S8,Store C,Monitor,8,358.91,Credit Card,TX300375,C4,Noah,Evening,Wednesday,2871.28
2025-06-14,10:16,S4,Store D,Tablet,7,240.58,Gift Card,TX300376,C3,Noah,Morning,Saturday,1684.06
2023-05-16,9:35,S9,Store D,Laptop,6,312.2,Gift Card,TX300377,C3,Mia,Morning,Tuesday,1873.2
2023-09-26,13:39,S1,Store C,Printer,4,86.31,Gift Card,TX300378,C1,Olivia,Afternoon,Tuesday,345.24
2023-09-20,12:10,S7,Store B,Monitor,5,97.19,Debit Card,TX300379,C4,Mia,Afternoon,Wednesday,485.95
2023-02-27,12:54,S7,Store A,Printer,9,349.94,Credit Card,TX300380,C2,Liam,Afternoon,Monday,3149.46
2024-11-24,12:39,S9,Store C,Chair,10,213.13,Cash,TX300381,C3,Liam,Afternoon,Sunday,2131.3
2024-11-19,20:17,S3,Store B,Phone,8,132.93,Gift Card,TX300382,C5,Liam,Evening,Tuesday,1063.44
2023-04-09,13:20,S10,Store D,Monitor,4,224.48,Debit Card,TX300383,C4,Noah,Afternoon,Sunday,897.92
2024-03-24,9:37,S5,Store C,Phone,3,11.02,Cash,TX300384,C3,Mia,Morning,Sunday,33.06
2024-03-07,15:16,S10,Store B,Monitor,2,281.98,Credit Card,TX300385,C5,Noah,Afternoon,Thursday,563.96
2023-03-14,15:01,S9,Store B,Chair,9,168.59,Debit Card,TX300386,C2,Liam,Afternoon,Tuesday,1517.31
2023-01-03,15:38,S10,Store A,Phone,9,141.71,Online,TX300387,C4,Olivia,Afternoon,Tuesday,1275.39
2025-06-13,19:32,S1,Store D,Monitor,8,385.41,Gift Card,TX300388,C3,Liam,Evening,Friday,3083.28
2024-09-26,21:34,S2,Store A,Laptop,2,281.75,Online,TX300389,C4,Mia,Evening,Thursday,563.5
2023-12-11,16:27,S5,Store C,Printer,9,324.72,Gift Card,TX300390,C5,Olivia,Afternoon,Monday,2922.48
2024-05-04,9:19,S10,Store D,Monitor,3,297.17,Gift Card,TX300391,C2,Liam,Morning,Saturday,891.51
2024-07-10,18:11,S2,Store D,Desk,9,352.23,Debit Card,TX300392,C3,Noah,Evening,Wednesday,3170.07
2023-01-31,18:53,S6,Store B,Monitor,6,355.87,Debit Card,TX300393,C2,Liam,Evening,Tuesday,2135.22
2024-04-23,12:29,S7,Store C,Printer,4,328.63,Debit Card,TX300394,C2,Liam,Afternoon,Tuesday,1314.52
2025-06-05,14:41,S8,Store A,Phone,3,339.04,Cash,TX300395,C1,Olivia,Afternoon,Thursday,1017.12
2023-02-01,10:56,S10,Store B,Phone,3,331.33,Credit Card,TX300396,C2,Mia,Morning,Wednesday,993.99
2023-03-13,21:17,S10,Store B,Desk,6,176.35,Debit Card,TX300397,C1,Noah,Evening,Monday,1058.1
2023-12-03,20:33,S2,Store A,Laptop,8,40.49,Cash,TX300398,C4,Liam,Evening,Sunday,323.92
2025-06-12,16:36,S2,Store B,Phone,6,206.01,Gift Card,TX300399,C5,Mia,Afternoon,Thursday,1236.06
2023-12-09,10:26,S5,Store B,Phone,2,297.08,Online,TX300400,C3,Mia,Morning,Saturday,594.16
2023-08-20,16:45,S5,Store A,Desk,10,323.91,Debit Card,TX300401,C5,Olivia,Afternoon,Sunday,3239.1
2023-06-07,17:51,S3,Store C,Chair,3,116.67,Gift Card,TX300402,C1,Mia,Evening,Wednesday,350.01
2023-10-20,18:45,S5,Store B,Tablet,5,161.87,Online,TX300403,C1,Noah,Evening,Friday,809.35
2024-12-31,19:11,S4,Store A,Printer,4,163.45,Cash,TX300404,C4,Mia,Evening,Tuesday,653.8
2023-07-30,21:29,S8,Store C,Laptop,7,77.63,Online,TX300405,C1,Mia,Evening,Sunday,543.41
2024-02-18,16:30,S4,Store B,Chair,6,310.32,Online,TX300406,C3,Noah,Afternoon,Sunday,1861.92
2023-06-09,15:40,S4,Store D,Chair,6,297,Cash,TX300407,C1,Liam,Afternoon,Friday,1782
2023-04-05,21:03,S1,Store D,Chair,3,297.72,Gift Card,TX300408,C3,Olivia,Evening,Wednesday,893.16
2023-04-22,11:28,S2,Store D,Phone,5,375.22,Gift Card,TX300409,C4,Noah,Morning,Saturday,1876.1
2023-11-14,20:13,S6,Store D,Printer,3,294.73,Cash,TX300410,C1,Liam,Evening,Tuesday,884.19
2024-09-30,15:46,S1,Store B,Desk,9,20.98,Cash,TX300411,C5,Noah,Afternoon,Monday,188.82
2024-11-25,16:38,S7,Store A,Phone,2,316.65,Online,TX300412,C4,Noah,Afternoon,Monday,633.3
2024-01-04,10:23,S9,Store C,Chair,2,391.28,Online,TX300413,C3,Liam,Morning,Thursday,782.56
2023-06-05,14:40,S4,Store C,Phone,3,150.87,Gift Card,TX300414,C5,Olivia,Afternoon,Monday,452.61
2023-05-01,11:47,S2,Store C,Chair,4,62.96,Cash,TX300415,C2,Mia,Morning,Monday,251.84
2024-03-16,14:35,S9,Store B,Chair,10,312.14,Online,TX300416,C3,Noah,Afternoon,Saturday,3121.4
2024-11-20,13:43,S1,Store D,Laptop,5,241.05,Cash,TX300417,C4,Liam,Afternoon,Wednesday,1205.25
2023-03-19,12:40,S10,Store D,Chair,6,222.47,Credit Card,TX300418,C2,Olivia,Afternoon,Sunday,1334.82
2023-03-18,20:13,S8,Store D,Phone,7,267.88,Online,TX300419,C1,Noah,Evening,Saturday,1875.16
2024-06-12,11:11,S8,Store A,Desk,1,128.69,Debit Card,TX300420,C4,Mia,Morning,Wednesday,128.69
2024-04-09,12:43,S6,Store C,Chair,10,129.76,Cash,TX300421,C3,Noah,Afternoon,Tuesday,1297.6
2024-09-27,16:31,S5,Store A,Printer,8,64.25,Credit Card,TX300422,C3,Liam,Afternoon,Friday,514
2025-01-08,11:44,S2,Store C,Chair,1,208.28,Cash,TX300423,C1,Mia,Morning,Wednesday,208.28
2024-12-13,16:34,S7,Store A,Laptop,5,162.18,Debit Card,TX300424,C1,Mia,Afternoon,Friday,810.9
2024-03-11,9:38,S10,Store A,Phone,10,98.09,Debit Card,TX300425,C2,Noah,Morning,Monday,980.9
2024-02-25,17:21,S3,Store A,Laptop,4,181.04,Debit Card,TX300426,C3,Olivia,Evening,Sunday,724.16
2023-12-28,19:50,S1,Store C,Desk,1,202.72,Gift Card,TX300427,C3,Olivia,Evening,Thursday,202.72
2023-01-29,21:52,S6,Store D,Monitor,1,169.14,Debit Card,TX300428,C1,Noah,Evening,Sunday,169.14
2025-05-20,14:19,S5,Store A,Printer,10,204,Debit Card,TX300429,C4,Noah,Afternoon,Tuesday,2040
2023-05-09,20:49,S1,Store C,Phone,6,96.24,Cash,TX300430,C4,Olivia,Evening,Tuesday,577.44
2023-11-30,18:45,S3,Store B,Monitor,5,202.76,Cash,TX300431,C1,Noah,Evening,Thursday,1013.8
2024-12-01,9:18,S3,Store D,Tablet,8,234.01,Cash,TX300432,C1,Olivia,Morning,Sunday,1872.08
2023-01-29,20:45,S7,Store A,Printer,8,165.02,Credit Card,TX300433,C5,Noah,Evening,Sunday,1320.16
2024-10-27,15:30,S10,Store C,Monitor,4,383.7,Gift Card,TX300434,C1,Mia,Afternoon,Sunday,1534.8
2024-01-17,15:58,S4,Store B,Tablet,6,206.16,Online,TX300435,C4,Olivia,Afternoon,Wednesday,1236.96
2023-12-19,10:20,S4,Store C,Printer,5,79.63,Online,TX300436,C3,Liam,Morning,Tuesday,398.15
2023-03-26,13:31,S8,Store C,Chair,3,256.69,Gift Card,TX300437,C5,Liam,Afternoon,Sunday,770.07
2024-08-12,11:42,S5,Store A,Tablet,10,124.56,Online,TX300438,C1,Olivia,Morning,Monday,1245.6
2023-10-05,19:03,S8,Store D,Monitor,5,143.01,Online,TX300439,C2,Liam,Evening,Thursday,715.05
2024-05-18,14:15,S1,Store A,Desk,4,163.57,Debit Card,TX300440,C5,Noah,Afternoon,Saturday,654.28
2023-08-26,20:21,S10,Store D,Monitor,2,91.33,Online,TX300441,C1,Olivia,Evening,Saturday,182.66
2025-06-20,14:51,S9,Store A,Monitor,2,299.59,Credit Card,TX300442,C2,Olivia,Afternoon,Friday,599.18
2024-03-03,13:49,S7,Store B,Tablet,2,161.44,Online,TX300443,C3,Noah,Afternoon,Sunday,322.88
2023-06-18,13:03,S8,Store A,Desk,8,213.15,Gift Card,TX300444,C4,Liam,Afternoon,Sunday,1705.2
2023-09-04,9:07,S9,Store C,Chair,7,303.78,Gift Card,TX300445,C3,Noah,Morning,Monday,2126.46
2023-06-30,15:55,S3,Store B,Phone,2,300.92,Debit Card,TX300446,C1,Liam,Afternoon,Friday,601.84
2024-07-24,12:32,S9,Store C,Phone,6,164.75,Debit Card,TX300447,C4,Mia,Afternoon,Wednesday,988.5
2024-07-28,11:18,S4,Store B,Tablet,10,302.72,Debit Card,TX300448,C2,Noah,Morning,Sunday,3027.2
2023-07-17,11:05,S6,Store A,Printer,3,253.33,Debit Card,TX300449,C1,Liam,Morning,Monday,759.99
2024-07-01,12:17,S8,Store D,Chair,1,36.85,Debit Card,TX300450,C4,Olivia,Afternoon,Monday,36.85
2023-12-21,20:38,S5,Store C,Tablet,2,248.69,Debit Card,TX300451,C1,Noah,Evening,Thursday,497.38
2024-12-13,14:21,S9,Store D,Monitor,8,284.8,Debit Card,TX300452,C2,Noah,Afternoon,Friday,2278.4
2025-01-29,17:56,S10,Store D,Monitor,4,42.51,Gift Card,TX300453,C3,Noah,Evening,Wednesday,170.04
2023-05-29,9:18,S5,Store C,Monitor,9,343.44,Debit Card,TX300454,C2,Noah,Morning,Monday,3090.96
2025-03-04,21:52,S4,Store C,Desk,3,34.95,Debit Card,TX300455,C5,Liam,Evening,Tuesday,104.85
2023-10-12,9:38,S10,Store C,Tablet,1,248.33,Credit Card,TX300456,C4,Olivia,Morning,Thursday,248.33
2023-03-25,17:42,S4,Store C,Printer,4,117.81,Credit Card,TX300457,C1,Noah,Evening,Saturday,471.24
2023-05-30,20:06,S5,Store C,Tablet,10,37.61,Gift Card,TX300458,C1,Olivia,Evening,Tuesday,376.1
2025-04-06,14:20,S2,Store D,Phone,5,290.02,Online,TX300459,C2,Noah,Afternoon,Sunday,1450.1
2023-09-15,20:27,S7,Store A,Printer,4,370.9,Online,TX300460,C3,Olivia,Evening,Friday,1483.6
2023-02-01,11:06,S9,Store B,Laptop,8,315.46,Debit Card,TX300461,C1,Mia,Morning,Wednesday,2523.68
2023-01-11,21:15,S8,Store A,Chair,6,237.91,Credit Card,TX300462,C1,Mia,Evening,Wednesday,1427.46
2025-04-24,10:55,S3,Store C,Desk,10,394.91,Cash,TX300463,C5,Olivia,Morning,Thursday,3949.1
